,name,url,info,industry,turn,city
618,全视云安,company/26685714,云安全服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
619,语知科技,company/26555380,自然语言理解技术平台,industry.AI,phase.NONE,city.北京市
620,小桥APP,company/26542781,AI诱导企业资源互易,industry.SOCIAL_NETWORK,phase.NONE,city.北京市
621,智慧图谱,company/26396986,人工智能科技服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
622,eBrain,company/25949241,AI金融服务商,industry.FINANCE,phase.A,city.北京市
623,中科信利,company/25943065,语音识别技术公司,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
624,北科慧识,company/25684332,掌纹和掌静脉识别系统研发商,industry.AI,phase.NONE,city.北京市
625,猎户星空,company/25252649,语音交互技术研发商,industry.AI,phase.A,city.北京市
626,主线科技,company/25224347,无人驾驶技术研发商,industry.AI,phase.A,city.北京市
627,起宏图科技,company/24533323,AI医疗与VR技术开发商,industry.AI,phase.ANGEL,city.北京市
628,拾海智能,company/24492453,AI图像大数据服务商,industry.AI,phase.NONE,city.北京市
629,深境智能,company/23889197,人工智能解决方案提供商,industry.AI,phase.NONE,city.北京市
630,乐荐信息,company/23406610,智能健康平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
631,人工智能前沿讲习班,company/23221242,人工智能领域青年从业者的学术性活动平台,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
632,北京壹佰米机器人,company/22930020,家用机器人研发商,industry.ROBOT,phase.INFORMAL,city.北京市
633,鹰斐图灵,company/22084485,工业智能服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
634,正鹰科技,company/22084178,声纹识别技术解决方案供应商,industry.AI,phase.NONE,city.北京市
635,清华信研院语音语言中心,company/22078761,语言识别系统开发商,industry.AI,phase.NONE,city.北京市
636,翼石科技,company/21937213,人机交互技术提供商,industry.AI,phase.PRE_A,city.北京市
637,圣康汇金,company/21388178,综合性金融服务平台,industry.FINANCE,phase.NONE,city.北京市
638,核芯互联,company/20946753,物联网解决方案提供商,industry.INTELLIGENT_HARDWARE,phase.SEED,city.北京市
639,创羿兴晟,company/20724182,物联网应用及技术服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
640,华颐技术,company/20274324,人工智能行业解决方案提供商,industry.AI,phase.NONE,city.北京市
641,健科云网,company/19878304,医疗大数据提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
642,千呼机器人,company/19190373,聊天机器人研发商,industry.AI,phase.NONE,city.北京市
643,水木元生,company/18104158,智能健康采集终端研发商,industry.MEDICAL_HEALTH,phase.B,city.北京市
644,易达图灵,company/17589301,人工智能技术应用开发商,industry.AI,phase.NONE,city.北京市
645,源石智影,company/17197076,AI电影制作服务平台,industry.AI,phase.NONE,city.北京市
646,OnVideo,company/16553728,云端智能音视频生产与处理平台,industry.AI,phase.SEED,city.北京市
647,客知音,company/16536772,销售对话智能分析系统,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
648,记忆王教育,company/15439608,AI英语学习服务商,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
649,图灵链,company/15187271,自然语言公链提供商,industry.AI,phase.NONE,city.北京市
650,易联视讯,company/14932403,视频交互技术服务提供商,industry.AI,phase.ANGEL,city.北京市
651,云歌科技,company/12632802,机器学习产品研发服务商,industry.AI,phase.ANGEL,city.北京市
652,良医,company/12278634,基于人工智能的中医健康管理服务商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
653,知存科技,company/12265676,嵌入式人工智能芯片研发商,industry.AI,phase.A,city.北京市
654,凌美芯,company/12094611,三维数字化服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
655,Chaindigg,company/11174394,区块链大数据分析平台服务商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
656,汉科云端,company/10935885,智能安防解决方案提供商,industry.AI,phase.NONE,city.北京市
657,杜丫丫学英语,company/10855075,早教英语学习机研发商,industry.EDUCATION_TRAINING,phase.PRE_A,city.北京市
658,途说Tripinsight,company/10784272,酒店经营大数据服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
659,体云科技,company/10499164,人体数据采集解决方案提供商,industry.AI,phase.NONE,city.北京市
660,爱必投,company/9789751,数字资产资社区媒体,industry.MEDIA,phase.NONE,city.北京市
661,Robot-eye,company/9316479,智能识别系统研发商,industry.AI,phase.NONE,city.北京市
662,simpiyBrand.io,company/9292347,电商打假服务平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
663,北京冲浪科技,company/9205215,人工智能基础数据提供商,industry.AI,phase.ANGEL,city.北京市
664,正音天成,company/8889546,声纹识别技术及服务提供商,industry.AI,phase.NONE,city.北京市
665,北京极睿科技,company/8709698,零售行业人工智能解决方案提供商,industry.AI,phase.ANGEL,city.北京市
666,乐乐语音,company/8588515,智能语音交互技术服务提供商,industry.AI,phase.NONE,city.北京市
667,和润岛健康管理,company/8091692,医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
668,深智机器视觉,company/8072215,机器视觉技术研发及服务商,industry.AI,phase.NONE,city.北京市
669,睿搏心血管监测平台,company/8049585,心血管监测服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
670,小信分信息,company/8009040,消费金融服务商,industry.FINANCE,phase.NONE,city.北京市
671,WOODAI,company/7849899,智能木材识别系统研发商,industry.AI,phase.NONE,city.北京市
672,飞澈科技,company/7243841,自动驾驶图像识别技术开发商,industry.AI,phase.NONE,city.北京市
673,长木谷,company/6582688,AI医疗解决方案提供商,industry.MEDICAL_HEALTH,phase.SEED,city.北京市
674,深度视觉科技,company/4999566,计算机视觉技术研发商,industry.AI,phase.SEED,city.北京市
675,嘻范科技,company/4445053,智能知识讲解系统研发商,industry.AI,phase.ANGEL,city.北京市
676,绘阅APP,company/4409057,英语分级阅读学习平台,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
677,智律平台,company/4365932,人工智能法律专业服务平台,industry.SERVICE_INDUSTRIES,phase.SEED,city.北京市
678,中国家医平台,company/3291802,基层医疗机构查询服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
679,智慧摩羯,company/3046886,体育大数据分析服务提供商,industry.SPORTS,phase.NONE,city.北京市
680,01音乐,company/2779643,AI音乐学习软件,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
681,君德男科,company/2617076,人工智能男科医疗一站式服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
682,小度商城,company/2395733,AI智能产品电商平台,industry.E_COMMERCE,phase.NONE,city.北京市
683,品智能量,company/1041004,汽车领域自然语言处理应用研发商,industry.AI,phase.ANGEL,city.北京市
684,大石科技,company/609456,图像识别及计算机视觉系统研发商,industry.AI,phase.NONE,city.北京市
685,海鑫科金,company/178991,生物特征识别技术及系统研发商,industry.AI,phase.NEEQ,city.北京市
686,贝和科技,company/178702,通过人工智能手段获取行业大数据为企业提供商业解决方案的公司,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
687,学海智伴,company/178367,AI英语学习辅助系统研发商,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
688,索维智能,company/177769,人工智能科技研发及服务商,industry.AI,phase.NONE,city.北京市
689,Comet Labs,company/177613,人工智能孵化器与创业投资平台,industry.SERVICE_INDUSTRIES,phase.A,city.北京市
690,眼神科技,company/177535,生物识别技术解决方案提供商,industry.AI,phase.A,city.北京市
691,医之数科技,company/177327,智慧医疗和医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
692,领媒科技,company/176839,AR语音智能技术研发商,industry.AI,phase.NONE,city.北京市
693,图玛深维,company/176491,医学诊断系统开发商,industry.MEDICAL_HEALTH,phase.B,city.北京市
694,盛开互动,company/175750,视觉智能交互技术开发商,industry.AI,phase.NONE,city.北京市
695,冰立方VR,company/165125,VR拍摄合成方案服务商,industry.VR_AR,phase.ANGEL,city.北京市
696,云天弈,company/160846,传媒大数据与自然语言处理服务提供商,industry.AI,phase.ANGEL,city.北京市
697,法狗狗,company/157994,基于人工智能的案情预测系统研发商,industry.SERVICE_INDUSTRIES,phase.PRE_A,city.北京市
698,海嘉科技,company/156287,动态自适应加速技术研发商,industry.AI,phase.NONE,city.北京市
699,半人,company/156240,机器学习技术服务提供商,industry.AI,phase.NONE,city.北京市
700,OCR Space,company/155253,图像识别技术研发商,industry.AI,phase.NONE,city.北京市
701,壹云互联,company/153655,智能化工程技术服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
702,糖贝安,company/153462,妊娠期智能血糖健康管理平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
703,三健医疗,company/150460,移动医疗设备和医疗大数据提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
704,数据魔方,company/149975,人工智能大数据资源服务提供商,industry.AI,phase.NONE,city.北京市
705,康联畅享医疗,company/147746,呼吸健康管理与大数据服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
706,保医通,company/146460,医疗数据服务提供商,industry.MEDICAL_HEALTH,phase.ANGEL,city.北京市
707,极道科技,company/145910,生物信息数据服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
708,银理安,company/144142,金融信息化服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
709,九亿焦点,company/140167,基于人工智能和大数据技术的智能营销传播平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
710,图灵视控,company/135949,机器视觉自动化解决方案服务商,industry.AI,phase.NONE,city.北京市
711,依通科技,company/135834,人工智能识别技术及大数据分析服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
712,司响科技,company/133958,声码互动应用服务提供商,industry.SERVICE_INDUSTRIES,phase.A,city.北京市
713,好导医,company/133190,妇科医院搜索服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
714,北京深度智慧,company/130922,企业网站建设和web应用软件开发公司,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
715,HoloMagic,company/129984,智能诊断服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
716,寒武纪科技,company/124305,AI芯片研发商,industry.AI,phase.B,city.北京市
717,重湖格悦,company/119270,互联网营销服务商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
718,神州瞳科技,company/117405,机器视觉技术研发商,industry.AI,phase.NONE,city.北京市
719,小丁智能,company/117336,智能化营销客服系统提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
720,乐视汽车,company/116076,自动驾驶技术研发商,industry.AI,phase.INFORMAL,city.北京市
721,宇音天下,company/114262,语音信号处理技术研发商,industry.AI,phase.NONE,city.北京市
722,极限元,company/113623,智能语音交互技术提供商,industry.AI,phase.A,city.北京市
723,奥本未来,company/113292,AR营销服务提供商,industry.VR_AR,phase.INFORMAL,city.北京市
724,火星医疗搜索,company/113013,医疗搜索引擎,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
725,闪思科技,company/112525,专注于VR技术的平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
726,数动力健康科技,company/111629,健康数据处理与分析服务平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.北京市
727,聚力维度,company/109554,智能3D视频转换服务提供商,industry.AI,phase.A,city.北京市
728,九维咨询,company/106702,企业战略决策解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
729,特斯联,company/106211,城市级智能物联网服务提供商,industry.SERVICE_INDUSTRIES,phase.B,city.北京市
730,北京联芯科技,company/105666,防伪溯源解决方案提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
731,智山机器人,company/105049,移动机器人模块化解决方案供应商,industry.ROBOT,phase.A,city.北京市
732,维他智能医生,company/104824,智能诊断服务平台,industry.MEDICAL_HEALTH,phase.A,city.北京市
733,博云视觉,company/104217,视觉搜索分析技术及应用研发商,industry.AI,phase.ANGEL,city.北京市
734,FaceThink,company/104008,情绪识别引擎技术研发商,industry.AI,phase.PRE_A,city.北京市
735,飞搜科技,company/104005,在线人脸识别引擎技术研发商,industry.AI,phase.PRE_A,city.北京市
736,深图智服,company/103218,深度学习及图像智能识别技术服务商,industry.AI,phase.ANGEL,city.北京市
737,云镜科技,company/100604,AI智能售卖机研发运营商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
738,中科奥森,company/100094,人脸识别和智能视频技术研发商,industry.AI,phase.A,city.北京市
739,印象认知,company/99994,生物特征识别解决方案提供商,industry.AI,phase.B,city.北京市
740,人加智能,company/98893,机器人立体视觉技术研发商,industry.AI,phase.A,city.北京市
741,有求医疗,company/98859,智能诊断服务平台,industry.MEDICAL_HEALTH,phase.PRE_A,city.北京市
742,品识科技,company/96951,生物识别技术研发商,industry.AI,phase.NONE,city.北京市
743,一览群智,company/95158,大数据人工智能应用服务商,industry.AI,phase.A,city.北京市
744,zingfront智线,company/94806,AI驱动的视频创意公司,industry.SERVICE_INDUSTRIES,phase.A,city.北京市
745,葡萄创投,company/94795,基于人工智能领域的创投服务平台,industry.SERVICE_INDUSTRIES,phase.INFORMAL,city.北京市
746,三爱随访,company/93739,在线医疗随访数据服务平台,industry.MEDICAL_HEALTH,phase.ANGEL,city.北京市
747,度秘,company/92417,对话式人工智能系统研发商,industry.AI,phase.NONE,city.北京市
748,听听科技,company/92042,语音交互系统提供商,industry.AI,phase.NONE,city.北京市
749,思创贯宇,company/91287,医学影像处理技术及解决方案提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
750,金虫子科技,company/90590,AI智能投顾系统研发商,industry.AI,phase.NONE,city.北京市
751,中徽,company/90472,智能教育产品开发商,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
752,东方金指,company/88764,生物特征识别技术研发商,industry.AI,phase.NONE,city.北京市
753,医天下,company/88570,智能健康管理服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
754,松果体,company/87560,基于人工智能编程技术的智能云平台,industry.AI,phase.NONE,city.北京市
755,文通科技,company/74160,图像文字识别技术研发商,industry.AI,phase.NONE,city.北京市
756,思源科安,company/73886,生物识别智能终端解决方案提供商,industry.AI,phase.PRE_A,city.北京市
757,acnlp,company/73848,自然语言分析服务提供商,industry.AI,phase.NONE,city.北京市
758,听道APP,company/73525,AI录音文件处理平台,industry.AI,phase.NONE,city.北京市
759,易道博识,company/72271,模式识别技术及解决方案提供商,industry.AI,phase.A,city.北京市
760,朗观视觉,company/71077,图像视觉产品及整体解决方案提供商,industry.AI,phase.NONE,city.北京市
761,s先生,company/70645,AI对话技术研发商,industry.AI,phase.ANGEL,city.北京市
762,真挚资本,company/64941,机器人理财服务商,industry.FINANCE,phase.NONE,city.北京市
763,嗵嗵e研,company/64936,临床研究数据采集管理平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
764,速感科技,company/63144,机器视觉导航定位解决方案提供商,industry.AI,phase.B,city.北京市
765,药师360,company/62090,药品查询管理服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
766,中航爱创客,company/59673,工业科技领域资讯媒体平台,industry.MEDIA,phase.NONE,city.北京市
767,投资探戈,company/59547,基于人工智能的互联网金融投资聚合器,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
768,法海风控,company/59524,基于人工智能的金融大数据风控品牌,industry.FINANCE,phase.A,city.北京市
769,悠脉科技,company/58307,健康大数据信息服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
770,阿波罗留学助手,company/58162,人工智能海外留学问答服务平台,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
771,i晓得,company/57591,AI教育技术应用服务商,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
772,普尔财管家,company/57508,基于智能模型及数据分析的理财服务平台,industry.FINANCE,phase.NONE,city.北京市
773,Linker领科云,company/51065,人工智能管理服务提供商,industry.AI,phase.A,city.北京市
774,51设计商城,company/50400,人工智能设计O2O平台,industry.AI,phase.NONE,city.北京市
775,千搜科技,company/49834,人脸识别技术研发商,industry.AI,phase.NONE,city.北京市
776,英泰智,company/48428,为盲人提供智慧视觉感知系统的服务商,industry.AI,phase.NEEQ,city.北京市
777,鑫光智信,company/47487,静脉身份识别技术服务提供商,industry.AI,phase.NONE,city.北京市
778,无形语言科技,company/47431,语义理解行业解决方案提供商,industry.AI,phase.NONE,city.北京市
779,神马药APP,company/47362,药品信息搜索引擎,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
780,后易科技,company/45582,生物识别技术研发商,industry.AI,phase.ANGEL,city.北京市
781,医信数据,company/42892,肿瘤诊疗云端决策支持服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
782,海鑫智圣,company/40771,生物特征识别技术研发商,industry.AI,phase.NONE,city.北京市
783,远鉴科技,company/38726,生物识别技术研发商,industry.AI,phase.E,city.北京市
784,神畅科技,company/38690,智能辅助诊断产品研发商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
785,Simbok森博克,company/37715,虹膜识别技术研发及应用服务商,industry.AI,phase.NONE,city.北京市
786,AI学,company/36537,基于人工智能的考试升学服务平台,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
787,大连文思海辉,company/35662,IT咨询和外包服务提供商,industry.SERVICE_INDUSTRIES,phase.ACQUIRED,city.北京市
788,安易信,company/34806,互联网大数据及区块链服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
789,恩福健康,company/34412,智慧医疗服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
790,脉思科技,company/34198,智能医疗设备研发商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
791,一搭App,company/33935,基于人脸识别技术时尚穿搭APP,industry.CONSUMER_LIFESTYLE,phase.ANGEL,city.北京市
792,中云网安,company/33798,信息安全解决方案提供商,industry.SERVICE_INDUSTRIES,phase.A,city.北京市
793,优讯网,company/30862,全媒体舆情监测服务平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
794,北京筑讯科技,company/26915,智慧工地数据化平台,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
795,易手邦,company/25882,自然语言智能文本云服务平台,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
796,东方价值线,company/25387,金融大数据和私募基金经理培养服务平台,industry.FINANCE,phase.B,city.北京市
797,Alchemist,company/24240,AI股票分析平台,industry.FINANCE,phase.NONE,city.北京市
798,秀秀美颜测试识别器,company/23431,长相测试娱乐APP,industry.SOFTWARE,phase.NONE,city.北京市
799,驱动中国,company/22924,科技资讯网站,industry.MEDIA,phase.NONE,city.北京市
800,iTalk,company/22174,语音即时翻译应用,industry.AI,phase.NONE,city.北京市
801,Yi+,company/21911,人工智能计算机视觉解决方案服务商,industry.AI,phase.B_PLUS,city.北京市
802,步咚语义云,company/21526,语音识别系统研发商,industry.AI,phase.NONE,city.北京市
803,SoundInk,company/20612,声印码技术研发服务商,industry.AI,phase.ANGEL,city.北京市
804,金思通,company/20395,智能个性化教育平台,industry.EDUCATION_TRAINING,phase.NONE,city.北京市
805,人工智能浏览器,company/20226,仿人操作浏览器,industry.SOFTWARE,phase.NONE,city.北京市
806,大牙网,company/18761,口腔医疗搜索平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
807,无线未来,company/18536,智能软硬件技术开发商,industry.AI,phase.NONE,city.北京市
808,泰伯网,company/14477,人工智能及跨界领域资讯媒体,industry.MEDIA,phase.A,city.北京市
809,水木云科,company/14007,健康管理定制服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
810,橙医,company/13284,医疗大数据服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
811,渡鸦科技,company/11718,智能家居中控平台研发商,industry.AI,phase.ACQUIRED,city.北京市
812,和冠科技,company/11107,数字界面解决方案提供商,industry.AI,phase.NONE,city.北京市
813,融汇金信,company/10775,AI金融机器人研发商,industry.FINANCE,phase.NONE,city.北京市
814,药名通,company/10734,药品信息查询服务平台,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
815,易检科技,company/10623,智能健康管理服务提供商,industry.MEDICAL_HEALTH,phase.NONE,city.北京市
816,IMPOWER,company/9238,嵌入式家用视觉智能算法供应商,industry.AI,phase.ANGEL,city.北京市
817,弥财金融,company/9172,智能投顾服务提供商,industry.FINANCE,phase.PRE_A,city.北京市
818,SAP中国,company/8882,企业应用软件提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
819,阿凡题,company/7932,在线题库问答平台,industry.EDUCATION_TRAINING,phase.C,city.北京市
820,班墨科技,company/5988,人工智能测试平台,industry.SOFTWARE,phase.NONE,city.北京市
821,聚宝网技术,company/5658,AI智能营销及客服服务提供商,industry.SERVICE_INDUSTRIES,phase.NONE,city.北京市
822,中科虹霸,company/5281,虹膜识别技术提供商,industry.INTELLIGENT_HARDWARE,phase.INFORMAL,city.北京市
823,赛肯科技,company/4443,基于生物识别的身份验证服务提供商,industry.AI,phase.ANGEL,city.北京市
824,壹健康,company/4414,导诊机器人研发商,industry.MEDICAL_HEALTH,phase.ANGEL,city.北京市
825,BigBoss,company/3209,基于人工智能的日程管理软件,industry.SOFTWARE,phase.NONE,city.北京市
826,触景无限,company/3044,计算机视觉技术服务提供商,industry.AI,phase.A_PLUS,city.北京市
827,大贤科技,company/2953,新能源大数据服务提供商,industry.SERVICE_INDUSTRIES,phase.ANGEL,city.北京市
